,Country,Reactor,Type,Status,Year,Electricity Supplied [GW.h],Annual Time On Line [h],Source,Table_S1_Zazzeri,Table_S2_Zazzeri,RX_RADD_ENSI_RIFE,RX_Group,EF_Zazzeri [TBq GWa^-1],H_yr,Emissions [TBq yr^-1],Comment,Emissions [GBq yr^-1],Origin
10917,SLOVENIA,KRSKO,PWR,Operational,2007,5428.19,7989.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0416694305492977,,35.0,RADD_ENSI_RIFE
10918,SLOVENIA,KRSKO,PWR,Operational,2008,5972.03,8660.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8784.0,0.0457189538896469,,7.14,RADD_ENSI_RIFE
10919,SLOVENIA,KRSKO,PWR,Operational,2009,5459.72,7992.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0419114701877811,,36.12,RADD_ENSI_RIFE
10920,SLOVENIA,KRSKO,PWR,Operational,2010,5380.71,7876.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0413049509414578,,36.96,RADD_ENSI_RIFE
10921,SLOVENIA,KRSKO,PWR,Operational,2011,5902.24,8600.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0453084692623668,,6.02,RADD_ENSI_RIFE
10922,SLOVENIA,KRSKO,PWR,Operational,2012,5243.68,7697.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8784.0,0.0401430609243529,,38.92,RADD_ENSI_RIFE
10923,SLOVENIA,KRSKO,PWR,Operational,2013,5036.47,7391.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0386623970197472,,37.24,RADD_ENSI_RIFE
10924,SLOVENIA,KRSKO,PWR,Operational,2014,6060.82,8760.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0465258065877935,,6.468,RADD_ENSI_RIFE
10925,SLOVENIA,KRSKO,PWR,Operational,2015,5371.66,7826.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0412354787331395,,22.008,RADD_ENSI_RIFE
10926,SLOVENIA,KRSKO,PWR,Operational,2016,5431.27,7923.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8784.0,0.0415791586265009,,33.04,RADD_ENSI_RIFE
10927,SLOVENIA,KRSKO,PWR,Operational,2017,5967.83,8708.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0458119700517144,,21.476,RADD_ENSI_RIFE
10928,SLOVENIA,KRSKO,PWR,Operational,2018,5489.91,8010.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0421432233335412,,36.96,RADD_ENSI_RIFE
10929,SLOVENIA,KRSKO,PWR,Operational,2019,5532.98,8081.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0424738496332393,,20.916,RADD_ENSI_RIFE
10930,SLOVENIA,KRSKO,PWR,Operational,2020,6040.85,8748.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8784.0,0.0462458063010858,,5.544,RADD_ENSI_RIFE
10931,SLOVENIA,KRSKO,PWR,Operational,2021,5418.64,7940.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0415961200974259,,28.84,RADD_ENSI_RIFE
10932,SLOVENIA,KRSKO,PWR,Operational,2022,5310.7,7849.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0407675200790973,,24.332,RADD_ENSI_RIFE
10933,SLOVENIA,KRSKO,PWR,Operational,2023,5332.49,7693.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8760.0,0.0409347907331587,,36.4,RADD_ENSI_RIFE
10934,SLOVENIA,KRSKO,PWR,Operational,2024,5551.25,8039.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=542,Krsko,Krsko,Krsko,KRSKO,0.0672460270572416,8784.0,0.0424976670880592,,42.4976670880592,RADD_ENSI_RIFE
10935,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1984,3949.53,5063.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0302375601442636,,30.297764,Table S1 Zazzeri et al. 2018
10936,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1985,4004.3,4986.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0307408701367289,,41.379397,Table S1 Zazzeri et al. 2018
10937,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1986,3418.99,4575.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0262474658713819,,67.72148999999999,Table S1 Zazzeri et al. 2018
10938,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1987,2864.54,4337.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0219909727396712,,47.69451,Table S1 Zazzeri et al. 2018
10939,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1988,5964.44,6791.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0456636899142054,,80.67935299999999,Table S1 Zazzeri et al. 2018
10940,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1989,4498.08,5655.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0345316018142041,,85.290992,Table S1 Zazzeri et al. 2018
10941,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1990,3852.07,5360.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0295722057856777,,64.947803,Table S1 Zazzeri et al. 2018
10942,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1991,5976.84,6886.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0458839902774534,,70.335847,Table S1 Zazzeri et al. 2018
10943,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1992,3992.53,5697.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0305667676920486,,71.346992,Table S1 Zazzeri et al. 2018
10944,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1993,4097.94,6010.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0314597411203224,,56.07855300000001,Table S1 Zazzeri et al. 2018
10945,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1994,5933.92,8422.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0455544949483651,,74.33301900000001,Table S1 Zazzeri et al. 2018
10946,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1995,4576.86,5853.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0351363931009138,,86.58819700000001,Table S1 Zazzeri et al. 2018
10947,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1996,5672.79,7260.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0434308205813798,,90.196208,Table S1 Zazzeri et al. 2018
10948,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1997,6610.69,7676.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.050750034414048,,96.865041,Table S1 Zazzeri et al. 2018
10949,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1998,7248.29,8552.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0556448671686314,,104.185545,Table S1 Zazzeri et al. 2018
10950,SOUTH AFRICA,KOEBERG-1,PWR,Operational,1999,7051.7,7848.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0541356526591842,,103.29767600000001,Table S1 Zazzeri et al. 2018
10951,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2000,5629.15,7250.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0430967132003255,,99.688131,Table S1 Zazzeri et al. 2018
10952,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2001,6042.5,7303.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0463880597860261,,82.123157,Table S1 Zazzeri et al. 2018
10953,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2002,7328.6,8417.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0562614042114805,,92.188274,Table S1 Zazzeri et al. 2018
10954,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2003,6413.36,7398.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.049235138950651,,97.185776,Table S1 Zazzeri et al. 2018
10955,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2004,6388.0,7358.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0489064608197826,,109.58126,Table S1 Zazzeri et al. 2018
10956,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2005,5821.02,6726.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0446877656227809,,93.879243,Table S1 Zazzeri et al. 2018
10957,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2006,4682.78,5435.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0359495372122147,,77.28115000000001,Table S1 Zazzeri et al. 2018
10958,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2007,5747.01,6609.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0441195934581531,,96.664208,Table S1 Zazzeri et al. 2018
10959,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2008,7691.88,8689.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0588889523873621,,97.790959,Table S1 Zazzeri et al. 2018
10960,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2009,5467.97,6307.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0419774132011911,,88.785085,Table S1 Zazzeri et al. 2018
10961,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2010,5291.74,6085.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0406245016950113,,98.95844299999999,Table S1 Zazzeri et al. 2018
10962,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2011,7622.37,8315.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0585166661599027,,99.254553,Table S1 Zazzeri et al. 2018
10963,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2012,6384.83,6975.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0488821913331203,,95.10434,Table S1 Zazzeri et al. 2018
10964,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2013,5527.64,6084.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0424354976906296,,104.64029599999999,Table S1 Zazzeri et al. 2018
10965,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2014,8102.87,8760.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0622054477448734,,113.24811,Table S1 Zazzeri et al. 2018
10966,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2015,5321.75,5860.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.04085488740857,,84.11614300000001,Table S1 Zazzeri et al. 2018
10967,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2016,7051.38,7759.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0539852911232621,,116.675386,Table S1 Zazzeri et al. 2018
10968,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2017,8103.47,8760.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0622100539237516,,62.210053923751595,EF Zazzeri et al. 2018
10969,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2018,5090.34,5838.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0390783609848904,,39.078360984890395,EF Zazzeri et al. 2018
10970,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2019,5510.9,6049.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0423069852999274,,42.3069852999274,EF Zazzeri et al. 2018
10971,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2020,7719.38,8572.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0590994920981549,,59.0994920981549,EF Zazzeri et al. 2018
10972,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2021,4120.92,4664.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.031636157771358,,31.636157771358004,EF Zazzeri et al. 2018
10973,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2022,7280.79,8236.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0558943685245348,,55.8943685245348,EF Zazzeri et al. 2018
10974,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2023,752.77,1041.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0057789887902568,,5.7789887902568,EF Zazzeri et al. 2018
10975,SOUTH AFRICA,KOEBERG-1,PWR,Operational,2024,7832.56,8571.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=836,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.059965996987883,,59.965996987882995,EF Zazzeri et al. 2018
10976,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1985,1389.8,2006.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0106694456749059,,41.379397,Table S1 Zazzeri et al. 2018
10977,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1986,5408.99,5969.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0415246258174625,,67.72148999999999,Table S1 Zazzeri et al. 2018
10978,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1987,3352.78,4193.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0257391740321709,,47.69451,Table S1 Zazzeri et al. 2018
10979,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1988,4552.69,5626.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0348553467610545,,80.67935299999999,Table S1 Zazzeri et al. 2018
10980,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1989,6620.21,8115.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0508231191189157,,85.290992,Table S1 Zazzeri et al. 2018
10981,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1990,4614.34,5933.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0354241257415063,,64.947803,Table S1 Zazzeri et al. 2018
10982,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1991,3191.94,5067.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0245044110142173,,70.335847,Table S1 Zazzeri et al. 2018
10983,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1992,5308.06,8439.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0406384515371094,,71.346992,Table S1 Zazzeri et al. 2018
10984,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1993,3212.3,4654.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0246607140174848,,56.07855300000001,Table S1 Zazzeri et al. 2018
10985,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1994,3755.92,5944.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0288340656204437,,74.33301900000001,Table S1 Zazzeri et al. 2018
10986,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1995,6710.53,8640.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.051516502579383,,86.58819700000001,Table S1 Zazzeri et al. 2018
10987,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1996,6084.93,7177.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0465861600870569,,90.196208,Table S1 Zazzeri et al. 2018
10988,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1997,6016.36,7409.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0461873839262319,,96.865041,Table S1 Zazzeri et al. 2018
10989,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1998,6333.04,7194.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0486185251381539,,104.185545,Table S1 Zazzeri et al. 2018
10990,SOUTH AFRICA,KOEBERG-2,PWR,Operational,1999,6413.89,7509.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0492392077419934,,103.29767600000001,Table S1 Zazzeri et al. 2018
10991,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2000,7365.91,8687.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0563933294954672,,99.688131,Table S1 Zazzeri et al. 2018
10992,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2001,4662.84,5461.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.035796458534162,,82.123157,Table S1 Zazzeri et al. 2018
10993,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2002,4688.8,5439.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0359957525402928,,92.188274,Table S1 Zazzeri et al. 2018
10994,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2003,6255.5,7150.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0480232532877926,,97.185776,Table S1 Zazzeri et al. 2018
10995,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2004,7896.7,8784.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0604570521533465,,109.58126,Table S1 Zazzeri et al. 2018
10996,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2005,6416.81,7330.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0492616244792007,,93.879243,Table S1 Zazzeri et al. 2018
10997,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2006,5391.37,7003.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.041389357697739,,77.28115000000001,Table S1 Zazzeri et al. 2018
10998,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2007,6853.86,8422.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0526168419437407,,96.664208,Table S1 Zazzeri et al. 2018
10999,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2008,5055.87,5960.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0387076875492978,,97.790959,Table S1 Zazzeri et al. 2018
11000,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2009,6105.8,7079.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0468740116576778,,88.785085,Table S1 Zazzeri et al. 2018
11001,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2010,7608.2,8565.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0584078835687289,,98.95844299999999,Table S1 Zazzeri et al. 2018
11002,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2011,5316.17,6254.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0408120499450027,,99.254553,Table S1 Zazzeri et al. 2018
11003,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2012,6012.7,6911.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0460331679666729,,95.10434,Table S1 Zazzeri et al. 2018
11004,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2013,8112.97,8760.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0622829850893234,,104.64029599999999,Table S1 Zazzeri et al. 2018
11005,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2014,6659.83,7462.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0511272804641738,,113.24811,Table S1 Zazzeri et al. 2018
11006,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2015,5643.39,6328.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8760.0,0.0433241063658853,,84.11614300000001,Table S1 Zazzeri et al. 2018
11007,SOUTH AFRICA,KOEBERG-2,PWR,Operational,2016,8158.09,8784.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=837,Koeberg 1-2,,,KOEBERG 1-2,0.0672502116219428,8784.0,0.0624582512444052,,116.675386,Table S1 Zazzeri et al. 2018
