Country,RX,Year,Latitude,Longitude,Reactor,Type,TypeEq,Electricity Supplied [GW.h],Annual Time On Line [h],Electricity Supplied [GWa],Emission 14CO2 [TBq yr^-1],Emission 14CO2 ICOS [TBq yr^-1],RX_Ida,Emission 14CO2 Z [TBq yr^-1],RX_Z,Emission [TBq yr^-1]
UNITED STATES OF AMERICA,WATTS BAR,1999,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,8267.43,7606.0,1.0869616092558507,0.0730438201419931,,,,,0.0730438201419931
UNITED STATES OF AMERICA,WATTS BAR,2000,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,9076.39,8124.0,1.1172316592811422,0.0750779675036927,,,,,0.0750779675036927
UNITED STATES OF AMERICA,WATTS BAR,2001,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,9626.58,8419.0,1.14343508730253,0.07683883786673,,,,,0.07683883786673
UNITED STATES OF AMERICA,WATTS BAR,2002,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,9079.35,7998.0,1.1352025506376595,0.0762856114028507,,,,,0.0762856114028507
UNITED STATES OF AMERICA,WATTS BAR,2003,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,8549.61,7551.0,1.1322487087802942,0.0760871132300357,,,,,0.0760871132300357
UNITED STATES OF AMERICA,WATTS BAR,2004,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,9856.92,8680.0,1.1355898617511522,0.0763116387096774,,,,,0.0763116387096774
UNITED STATES OF AMERICA,WATTS BAR,2005,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,8816.42,7841.0,1.1243999489860987,0.0755596765718658,,,,,0.0755596765718658
UNITED STATES OF AMERICA,WATTS BAR,2006,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,6697.05,6099.0,1.098057058534186,0.0737894343334973,,,,,0.0737894343334973
UNITED STATES OF AMERICA,WATTS BAR,2007,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,10049.69,8760.0,1.147224885844749,0.0770935123287671,,,,,0.0770935123287671
UNITED STATES OF AMERICA,WATTS BAR,2008,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,8112.31,7247.0,1.1194025113840211,0.0752238487650062,,,,,0.0752238487650062
UNITED STATES OF AMERICA,WATTS BAR,2009,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,9207.46,8055.0,1.1430738671632523,0.0768145638733705,,,,,0.0768145638733705
UNITED STATES OF AMERICA,WATTS BAR,2010,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,9738.46,8544.0,1.1398010299625467,0.0765946292134831,,,,,0.0765946292134831
UNITED STATES OF AMERICA,WATTS BAR,2011,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,8230.98,7386.0,1.1144029244516651,0.0748878765231519,,,,,0.0748878765231519
UNITED STATES OF AMERICA,WATTS BAR,2012,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,8516.47,7557.0,1.126964403863967,0.0757320079396585,,,,,0.0757320079396585
UNITED STATES OF AMERICA,WATTS BAR,2013,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,9967.8,8709.0,1.14454013089907,0.0769130967964174,,,,,0.0769130967964174
UNITED STATES OF AMERICA,WATTS BAR,2014,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,8789.69,7769.0,1.1313798429656328,0.0760287254472905,,,,,0.0760287254472905
UNITED STATES OF AMERICA,WATTS BAR,2015,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,8449.15,7609.0,1.110415297673807,0.0746199080036798,,,,,0.0746199080036798
UNITED STATES OF AMERICA,WATTS BAR,2016,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,12335.679999999998,11249.0,2.2067732210209057,0.1482951604526047,,,,,0.1482951604526047
UNITED STATES OF AMERICA,WATTS BAR,2017,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,13649.5,11950.0,2.282278791177319,0.1533691347671157,,,,,0.1533691347671157
UNITED STATES OF AMERICA,WATTS BAR,2018,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,18484.59,16034.0,2.3061036022876102,0.1549701620737273,,,,,0.1549701620737273
UNITED STATES OF AMERICA,WATTS BAR,2019,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,17680.940000000002,15334.0,2.306483925657613,0.15499571980419158,,,,,0.15499571980419158
UNITED STATES OF AMERICA,WATTS BAR,2020,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,17589.010000000002,15544.0,2.2629239758989192,0.1520684911804073,,,,,0.1520684911804073
UNITED STATES OF AMERICA,WATTS BAR,2021,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,16926.91,16127.0,2.098974804172123,0.14105110684036648,,,,,0.14105110684036648
UNITED STATES OF AMERICA,WATTS BAR,2022,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,16803.52,14605.0,2.3067321072141436,0.1550123976047904,,,,,0.1550123976047904
UNITED STATES OF AMERICA,WATTS BAR,2023,35.6027777777778,-84.7894444444444,WATTS BAR-1,PWR,PWR,18709.370000000003,16198.0,2.310087067985084,0.1552378509685975,,,,,0.1552378509685975
UNITED STATES OF AMERICA,WOLF CREEK,1985,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,3814.03,4350.0,0.8767885057471265,0.0589201875862069,,,,,0.0589201875862069
UNITED STATES OF AMERICA,WOLF CREEK,1986,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,6966.06,6416.0,1.0857325436408978,0.0729612269326683,,,,,0.0729612269326683
UNITED STATES OF AMERICA,WOLF CREEK,1987,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,6504.14,6009.0,1.0823997337327342,0.0727372621068397,,,,,0.0727372621068397
UNITED STATES OF AMERICA,WOLF CREEK,1988,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,6676.39,5963.0,1.119636089216837,0.0752395451953714,,,,,0.0752395451953714
UNITED STATES OF AMERICA,WOLF CREEK,1989,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,9709.26,8618.0,1.126625667208169,0.0757092448363889,,,,,0.0757092448363889
UNITED STATES OF AMERICA,WOLF CREEK,1990,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,7889.14,7036.0,1.121253553155202,0.0753482387720295,,,,,0.0753482387720295
UNITED STATES OF AMERICA,WOLF CREEK,1991,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,5891.38,6288.0,0.936924300254453,0.0629613129770992,,,,,0.0629613129770992
UNITED STATES OF AMERICA,WOLF CREEK,1992,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8490.66,7538.0,1.126381002918546,0.0756928033961262,,,,,0.0756928033961262
UNITED STATES OF AMERICA,WOLF CREEK,1993,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,7908.61,7000.0,1.1298014285714286,0.075922656,,,,,0.075922656
UNITED STATES OF AMERICA,WOLF CREEK,1994,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8545.97,7500.0,1.1394626666666663,0.0765718911999999,,,,,0.0765718911999999
UNITED STATES OF AMERICA,WOLF CREEK,1995,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,10062.18,8625.0,1.1666295652173913,0.0783975067826086,,,,,0.0783975067826086
UNITED STATES OF AMERICA,WOLF CREEK,1996,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8233.68,7078.0,1.1632777620796837,0.0781722656117547,,,,,0.0781722656117547
UNITED STATES OF AMERICA,WOLF CREEK,1997,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8447.47,7255.0,1.1643652653342522,0.0782453458304617,,,,,0.0782453458304617
UNITED STATES OF AMERICA,WOLF CREEK,1998,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,10400.72,8760.0,1.187296803652968,0.0797863452054794,,,,,0.0797863452054794
UNITED STATES OF AMERICA,WOLF CREEK,1999,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,9156.62,7847.0,1.1668943545303938,0.0784153006244424,,,,,0.0784153006244424
UNITED STATES OF AMERICA,WOLF CREEK,2000,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,9071.4,7795.0,1.1637459910198844,0.0782037305965362,,,,,0.0782037305965362
UNITED STATES OF AMERICA,WOLF CREEK,2001,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,10346.66,8731.0,1.1850486771274769,0.0796352711029664,,,,,0.0796352711029664
UNITED STATES OF AMERICA,WOLF CREEK,2002,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,9041.7,7695.0,1.175009746588694,0.0789606549707602,,,,,0.0789606549707602
UNITED STATES OF AMERICA,WOLF CREEK,2003,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8902.46,7594.0,1.1723018172241242,0.0787786821174611,,,,,0.0787786821174611
UNITED STATES OF AMERICA,WOLF CREEK,2004,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,10132.74,8650.0,1.171415028901734,0.0787190899421965,,,,,0.0787190899421965
UNITED STATES OF AMERICA,WOLF CREEK,2005,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8820.95,7528.0,1.1717521253985124,0.07874174282678,,,,,0.07874174282678
UNITED STATES OF AMERICA,WOLF CREEK,2006,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,9350.27,7935.0,1.1783579080025206,0.0791856514177693,,,,,0.0791856514177693
UNITED STATES OF AMERICA,WOLF CREEK,2007,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,10369.14,8760.0,1.1836917808219178,0.0795440876712328,,,,,0.0795440876712328
UNITED STATES OF AMERICA,WOLF CREEK,2008,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8505.89,7271.0,1.1698377114564709,0.0786130942098748,,,,,0.0786130942098748
UNITED STATES OF AMERICA,WOLF CREEK,2009,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8768.55,7541.0,1.1627834504707597,0.078139047871635,,,,,0.078139047871635
UNITED STATES OF AMERICA,WOLF CREEK,2010,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,9555.71,8163.0,1.1706125199068969,0.0786651613377434,,,,,0.0786651613377434
UNITED STATES OF AMERICA,WOLF CREEK,2011,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,7350.65,6333.0,1.1606900363177008,0.0779983704405495,,,,,0.0779983704405495
UNITED STATES OF AMERICA,WOLF CREEK,2012,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8295.93,7014.0,1.1827673224978614,0.0794819640718562,,,,,0.0794819640718562
UNITED STATES OF AMERICA,WOLF CREEK,2013,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,7175.89,6210.0,1.1555378421900162,0.077652142995169,,,,,0.077652142995169
UNITED STATES OF AMERICA,WOLF CREEK,2014,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8569.17,7161.0,1.196644323418517,0.0804144985337243,,,,,0.0804144985337243
UNITED STATES OF AMERICA,WOLF CREEK,2015,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8653.66,7194.0,1.202899638587712,0.0808348557130942,,,,,0.0808348557130942
UNITED STATES OF AMERICA,WOLF CREEK,2016,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8251.51,6867.0,1.201617882627057,0.0807487217125382,,,,,0.0807487217125382
UNITED STATES OF AMERICA,WOLF CREEK,2017,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,10648.17,8760.0,1.2155445205479452,0.0816845917808219,,,,,0.0816845917808219
UNITED STATES OF AMERICA,WOLF CREEK,2018,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,9176.04,7597.0,1.2078504672897197,0.0811675514018691,,,,,0.0811675514018691
UNITED STATES OF AMERICA,WOLF CREEK,2019,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,9255.42,7643.0,1.210966897814994,0.0813769755331676,,,,,0.0813769755331676
UNITED STATES OF AMERICA,WOLF CREEK,2020,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,10582.48,8743.0,1.210394601395402,0.081338517213771,,,,,0.081338517213771
UNITED STATES OF AMERICA,WOLF CREEK,2021,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8594.06,7274.0,1.1814764916139675,0.0793952202364586,,,,,0.0793952202364586
UNITED STATES OF AMERICA,WOLF CREEK,2022,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,8981.96,7565.0,1.1873046926635822,0.0797868753469927,,,,,0.0797868753469927
UNITED STATES OF AMERICA,WOLF CREEK,2023,42.7276388888889,-72.9271777777778,WOLF CREEK,PWR,PWR,10301.87,8760.0,1.1760125570776256,0.0790280438356164,,,,,0.0790280438356164
UNITED STATES OF AMERICA,YANKEE NPS,1970,35.492,-105.675,YANKEE NPS,PWR,PWR,1281.0,7213.0,0.1775960072092056,0.0119344516844586,,,,,0.0119344516844586
UNITED STATES OF AMERICA,YANKEE NPS,1971,35.492,-105.675,YANKEE NPS,PWR,PWR,1519.9,8522.0,0.1783501525463506,0.0119851302511147,,,,,0.0119851302511147
UNITED STATES OF AMERICA,YANKEE NPS,1972,35.492,-105.675,YANKEE NPS,PWR,PWR,690.2,4712.0,0.1464770797962648,0.0098432597623089,,,,,0.0098432597623089
UNITED STATES OF AMERICA,YANKEE NPS,1973,35.492,-105.675,YANKEE NPS,PWR,PWR,1046.1,6244.0,0.1675368353619474,0.0112584753363228,,,,,0.0112584753363228
UNITED STATES OF AMERICA,YANKEE NPS,1974,35.492,-105.675,YANKEE NPS,PWR,PWR,911.5,6099.0,0.1494507296278078,0.0100430890309886,,,,,0.0100430890309886
UNITED STATES OF AMERICA,YANKEE NPS,1975,35.492,-105.675,YANKEE NPS,PWR,PWR,1193.4,7218.0,0.1653366583541147,0.0111106234413965,,,,,0.0111106234413965
UNITED STATES OF AMERICA,YANKEE NPS,1976,35.492,-105.675,YANKEE NPS,PWR,PWR,1252.1,7886.0,0.1587750443824499,0.0106696829825006,,,,,0.0106696829825006
UNITED STATES OF AMERICA,YANKEE NPS,1977,35.492,-105.675,YANKEE NPS,PWR,PWR,1025.1,6472.0,0.1583899876390605,0.0106438071693448,,,,,0.0106438071693448
UNITED STATES OF AMERICA,YANKEE NPS,1978,35.492,-105.675,YANKEE NPS,PWR,PWR,1193.5,7093.0,0.1682644861130692,0.0113073734667982,,,,,0.0113073734667982
UNITED STATES OF AMERICA,YANKEE NPS,1979,35.492,-105.675,YANKEE NPS,PWR,PWR,1232.2,7147.0,0.1724080033580523,0.0115858178256611,,,,,0.0115858178256611
UNITED STATES OF AMERICA,YANKEE NPS,1980,35.492,-105.675,YANKEE NPS,PWR,PWR,291.8,1933.0,0.1509570615623383,0.0101443145369891,,,,,0.0101443145369891
UNITED STATES OF AMERICA,YANKEE NPS,1981,35.492,-105.675,YANKEE NPS,PWR,PWR,885.1,6516.0,0.1358348680171884,0.009128103130755,,,,,0.009128103130755
UNITED STATES OF AMERICA,YANKEE NPS,1982,35.492,-105.675,YANKEE NPS,PWR,PWR,882.2,6427.0,0.1372646646958145,0.0092241854675587,,,,,0.0092241854675587
UNITED STATES OF AMERICA,YANKEE NPS,1983,35.492,-105.675,YANKEE NPS,PWR,PWR,1343.1,8000.0,0.1678875,0.0112820399999999,,,,,0.0112820399999999
UNITED STATES OF AMERICA,YANKEE NPS,1984,35.492,-105.675,YANKEE NPS,PWR,PWR,1026.16,6269.0,0.1636879885149146,0.0109998328282022,,,,,0.0109998328282022
UNITED STATES OF AMERICA,YANKEE NPS,1985,35.492,-105.675,YANKEE NPS,PWR,PWR,1181.67,7473.0,0.1581252509032517,0.0106260168606985,,,,,0.0106260168606985
UNITED STATES OF AMERICA,YANKEE NPS,1986,35.492,-105.675,YANKEE NPS,PWR,PWR,1392.72,8320.0,0.1673942307692307,0.0112488923076923,,,,,0.0112488923076923
UNITED STATES OF AMERICA,YANKEE NPS,1987,35.492,-105.675,YANKEE NPS,PWR,PWR,1135.61,7099.0,0.1599676010705733,0.0107498227919425,,,,,0.0107498227919425
UNITED STATES OF AMERICA,YANKEE NPS,1988,35.492,-105.675,YANKEE NPS,PWR,PWR,1116.89,7424.0,0.1504431573275862,0.0101097801724137,,,,,0.0101097801724137
UNITED STATES OF AMERICA,YANKEE NPS,1989,35.492,-105.675,YANKEE NPS,PWR,PWR,1307.1,7978.0,0.1638380546502882,0.0110099172724993,,,,,0.0110099172724993
UNITED STATES OF AMERICA,YANKEE NPS,1990,35.492,-105.675,YANKEE NPS,PWR,PWR,826.4,5272.0,0.156752655538695,0.0105337784522003,,,,,0.0105337784522003
UNITED STATES OF AMERICA,YANKEE NPS,1991,35.492,-105.675,YANKEE NPS,PWR,PWR,992.07,6288.0,0.1577719465648855,0.0106022748091603,,,,,0.0106022748091603
UNITED STATES OF AMERICA,ZION,1973,42.4464,-87.803,ZION-1,PWR,PWR,705.9,1717.0,0.4111240535818287,0.0276275364006988,,,,,0.0276275364006988
UNITED STATES OF AMERICA,ZION,1974,42.4464,-87.803,ZION-1,PWR,PWR,4760.4,7747.0,1.1679986437484153,0.0784895088598934,,,,,0.0784895088598934
UNITED STATES OF AMERICA,ZION,1975,42.4464,-87.803,ZION-1,PWR,PWR,9746.7,12441.0,1.5674957244100511,0.10533571268035541,,,,,0.10533571268035541
UNITED STATES OF AMERICA,ZION,1976,42.4464,-87.803,ZION-1,PWR,PWR,9445.8,10880.0,1.736323918667822,0.11668096733447761,,,,,0.11668096733447761
UNITED STATES OF AMERICA,ZION,1977,42.4464,-87.803,ZION-1,PWR,PWR,11309.3,13139.0,1.7195412701381119,0.11555317335328111,,,,,0.11555317335328111
UNITED STATES OF AMERICA,ZION,1978,42.4464,-87.803,ZION-1,PWR,PWR,13502.0,14052.0,1.9217252997287129,0.12913994014176938,,,,,0.12913994014176938
UNITED STATES OF AMERICA,ZION,1979,42.4464,-87.803,ZION-1,PWR,PWR,10297.2,11842.0,1.738272317648965,0.1168118997460104,,,,,0.1168118997460104
UNITED STATES OF AMERICA,ZION,1980,42.4464,-87.803,ZION-1,PWR,PWR,11792.599999999999,13024.0,1.8100679434970228,0.1216365658029999,,,,,0.1216365658029999
UNITED STATES OF AMERICA,ZION,1981,42.4464,-87.803,ZION-1,PWR,PWR,11449.4,12655.0,1.810300527518466,0.1216521954492409,,,,,0.1216521954492409
UNITED STATES OF AMERICA,ZION,1982,42.4464,-87.803,ZION-1,PWR,PWR,9886.4,11248.0,1.763144230823083,0.1184832923113111,,,,,0.1184832923113111
UNITED STATES OF AMERICA,ZION,1983,42.4464,-87.803,ZION-1,PWR,PWR,10226.0,12144.0,1.6696126985094246,0.1121979733398332,,,,,0.1121979733398332
UNITED STATES OF AMERICA,ZION,1984,42.4464,-87.803,ZION-1,PWR,PWR,11693.59,12204.0,1.916019873496254,0.1287565354989482,,,,,0.1287565354989482
UNITED STATES OF AMERICA,ZION,1985,42.4464,-87.803,ZION-1,PWR,PWR,9964.98,11007.0,1.8162612264128586,0.122052754414944,,,,,0.122052754414944
UNITED STATES OF AMERICA,ZION,1986,42.4464,-87.803,ZION-1,PWR,PWR,12262.11,12820.0,1.8987390661372037,0.12759526524442,,,,,0.12759526524442
UNITED STATES OF AMERICA,ZION,1987,42.4464,-87.803,ZION-1,PWR,PWR,11199.04,11864.0,1.8894957193927415,0.1269741123431922,,,,,0.1269741123431922
UNITED STATES OF AMERICA,ZION,1988,42.4464,-87.803,ZION-1,PWR,PWR,13000.04,13452.0,1.9326125533685496,0.12987156358636642,,,,,0.12987156358636642
UNITED STATES OF AMERICA,ZION,1989,42.4464,-87.803,ZION-1,PWR,PWR,12693.9,13371.0,1.9067930305927392,0.12813649165583202,,,,,0.12813649165583202
UNITED STATES OF AMERICA,ZION,1990,42.4464,-87.803,ZION-1,PWR,PWR,7092.93,7706.0,1.8309558732246787,0.1230402346806983,,,,,0.1230402346806983
UNITED STATES OF AMERICA,ZION,1991,42.4464,-87.803,ZION-1,PWR,PWR,9392.3,10023.0,1.8726864096577422,0.1258445267290002,,,,,0.1258445267290002
UNITED STATES OF AMERICA,ZION,1992,42.4464,-87.803,ZION-1,PWR,PWR,9476.89,10056.0,1.887724327545925,0.1268550748110861,,,,,0.1268550748110861
UNITED STATES OF AMERICA,ZION,1993,42.4464,-87.803,ZION-1,PWR,PWR,12313.16,12392.0,1.983229886323747,0.13327304836095571,,,,,0.13327304836095571
UNITED STATES OF AMERICA,ZION,1994,42.4464,-87.803,ZION-1,PWR,PWR,10298.76,10367.0,1.9868157711708367,0.1335140198226801,,,,,0.1335140198226801
UNITED STATES OF AMERICA,ZION,1995,42.4464,-87.803,ZION-1,PWR,PWR,12391.52,12505.0,1.9813476483009929,0.13314656196582658,,,,,0.13314656196582658
UNITED STATES OF AMERICA,ZION,1996,42.4464,-87.803,ZION-1,PWR,PWR,12937.240000000002,12854.0,2.0087628218240074,0.1349888616265732,,,,,0.1349888616265732
UNITED STATES OF AMERICA,ZION,1997,42.4464,-87.803,ZION-1,PWR,PWR,1079.32,1238.0,0.8718255250403877,0.058586675282714,,,,,0.058586675282714
,DOEL 1-4,2006,51.32472,4.25861,,,,,,,,0.166239529,Doel 1-4,,,0.166239529
,DOEL 1-4,2006,51.32472,4.25861,,,,,,,,0.166239529,Doel 1-4,,,0.166239529
,DOEL 1-4,2007,51.32472,4.25861,,,,,,,,0.17418355,Doel 1-4,,,0.17418355
,DOEL 1-4,2008,51.32472,4.25861,,,,,,,,0.15787006,Doel 1-4,,,0.15787006
,DOEL 1-4,2009,51.32472,4.25861,,,,,,,,0.16294181900000002,Doel 1-4,,,0.16294181900000002
,DOEL 1-4,2010,51.32472,4.25861,,,,,,,,0.16896174300000003,Doel 1-4,,,0.16896174300000003
,DOEL 1-4,2011,51.32472,4.25861,,,,,,,,0.174824329,Doel 1-4,,,0.174824329
,DOEL 1-4,2012,51.32472,4.25861,,,,,,,,0.13977224100000002,Doel 1-4,,,0.13977224100000002
,DOEL 1-4,2013,51.32472,4.25861,,,,,,,,0.158951321,Doel 1-4,,,0.158951321
,DOEL 1-4,2014,51.32472,4.25861,,,,,,,,0.10773571200000001,Doel 1-4,,,0.10773571200000001
,DOEL 1-4,2015,51.32472,4.25861,,,,,,,,0.085737792,Doel 1-4,,,0.085737792
,DOEL 1-4,2016,51.32472,4.25861,,,,,,,,0.169689206,Doel 1-4,,,0.169689206
,DOEL 1-4,2017,51.32472,4.25861,,,,,,,,0.15854286110000002,Doel 1-4,,,0.15854286110000002
,DOEL 1-4,2018,51.32472,4.25861,,,,,,,,0.09136225598999999,Doel 1-4,,,0.09136225598999999
,DOEL 1-4,2019,51.32472,4.25861,,,,,,,,0.1600703847,Doel 1-4,,,0.1600703847
,DOEL 1-4,2020,51.32472,4.25861,,,,,,,,0.1477768323,Doel 1-4,,,0.1477768323
,DOEL 1-4,2021,51.32472,4.25861,,,,,,,,0.1762781808,Doel 1-4,,,0.1762781808
,DOEL 1-4,2022,51.32472,4.25861,,,,,,,,0.170420274,Doel 1-4,,,0.170420274
,TIHANGE 1-3,2006,50.53472,5.2725,,,,,,,,0.173706017,Tihange 1-3,,,0.173706017
,TIHANGE 1-3,2007,50.53472,5.2725,,,,,,,,0.17756503,Tihange 1-3,,,0.17756503
,TIHANGE 1-3,2008,50.53472,5.2725,,,,,,,,0.174744164,Tihange 1-3,,,0.174744164
,TIHANGE 1-3,2009,50.53472,5.2725,,,,,,,,0.18195381900000002,Tihange 1-3,,,0.18195381900000002
,TIHANGE 1-3,2010,50.53472,5.2725,,,,,,,,0.181832153,Tihange 1-3,,,0.181832153
,TIHANGE 1-3,2011,50.53472,5.2725,,,,,,,,0.1776096,Tihange 1-3,,,0.1776096
,TIHANGE 1-3,2012,50.53472,5.2725,,,,,,,,0.155297512,Tihange 1-3,,,0.155297512
,TIHANGE 1-3,2013,50.53472,5.2725,,,,,,,,0.152745907,Tihange 1-3,,,0.152745907
,TIHANGE 1-3,2014,50.53472,5.2725,,,,,,,,0.138462845,Tihange 1-3,,,0.138462845
,TIHANGE 1-3,2015,50.53472,5.2725,,,,,,,,0.104702438,Tihange 1-3,,,0.104702438
,TIHANGE 1-3,2016,50.53472,5.2725,,,,,,,,0.148133395,Tihange 1-3,,,0.148133395
,TIHANGE 1-3,2017,50.53472,5.2725,,,,,,,,0.149527666,Tihange 1-3,,,0.149527666
,TIHANGE 1-3,2018,50.53472,5.2725,,,,,,,,0.1175463381,Tihange 1-3,,,0.1175463381
,TIHANGE 1-3,2019,50.53472,5.2725,,,,,,,,0.1574673238,Tihange 1-3,,,0.1574673238
,TIHANGE 1-3,2020,50.53472,5.2725,,,,,,,,0.1036125722,Tihange 1-3,,,0.1036125722
,TIHANGE 1-3,2021,50.53472,5.2725,,,,,,,,0.19165309590000001,Tihange 1-3,,,0.19165309590000001
,TIHANGE 1-3,2022,50.53472,5.2725,,,,,,,,0.1498108164,Tihange 1-3,,,0.1498108164
BULGARIA,KOZLODUY,2006,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.139265096,Kozloduy,,,0.139265096
BULGARIA,KOZLODUY,2007,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.105055617,Kozloduy,,,0.105055617
BULGARIA,KOZLODUY,2008,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.113085786,Kozloduy,,,0.113085786
BULGARIA,KOZLODUY,2009,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.109076724,Kozloduy,,,0.109076724
BULGARIA,KOZLODUY,2010,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.14532,Kozloduy,,,0.14532
BULGARIA,KOZLODUY,2011,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.0762,Kozloduy,,,0.0762
BULGARIA,KOZLODUY,2012,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.056299999999999996,Kozloduy,,,0.056299999999999996
BULGARIA,KOZLODUY,2013,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.0498,Kozloduy,,,0.0498
BULGARIA,KOZLODUY,2014,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.0427,Kozloduy,,,0.0427
BULGARIA,KOZLODUY,2015,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.0626,Kozloduy,,,0.0626
BULGARIA,KOZLODUY,2016,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.0663,Kozloduy,,,0.0663
BULGARIA,KOZLODUY,2017,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.048299999999999996,Kozloduy,,,0.048299999999999996
BULGARIA,KOZLODUY,2018,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.056,Kozloduy,,,0.056
BULGARIA,KOZLODUY,2019,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.0599,Kozloduy,,,0.0599
BULGARIA,KOZLODUY,2020,43.7461111111111,23.7705555555556,KOZLODUY-1,PWR,PWR,,,,,0.16828,Kozloduy,,,0.16828
