Country,Reactor,Type,Status,Year,Electricity Supplied [GW.h],Annual Time On Line [h],Source,Table_S1_Zazzeri,Table_S2_Zazzeri,RX_RADD_ENSI_RIFE,RX_Group,EF_Zazzeri [TBq GWa^-1],H_yr,Emissions [TBq yr^-1],Comment,Emissions [GBq yr^-1],Origin,Latitude,Longitude
JAPAN,SENDAI-1,PWR,Operational,1986,12080.39,14336.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.046366385063988,,92.671485,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1987,12193.96,14472.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.046802284099674504,,93.542707,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1988,13092.880000000001,15421.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8784,0.050115174741683796,,100.438531,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1989,12380.7,14591.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.04751902079003375,,94.975233,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1990,12315.09,14616.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.0472671995720062,,94.471924,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1991,11255.95,13416.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.04320205820846805,,86.347014,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1992,13099.21,15419.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8784,0.05013940386897395,,100.48709,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1993,12441.22,14385.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.047751305809314804,,95.439496,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1994,11347.119999999999,13319.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.0435519826170578,,87.04639999999999,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1995,11438.72,13572.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.04390355743143565,,87.74908500000001,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1996,12544.68,14774.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8784,0.04801684810969825,,96.233162,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1997,13166.970000000001,15483.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.050536845345719644,,101.006893,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1998,11190.32,13284.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.0429501602273806,,85.84355000000001,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,1999,11715.86,13694.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.0449672631525782,,89.87509,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2000,13024.17,15223.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8784,0.04985217579443145,,99.911441,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2001,13577.189999999999,15874.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.0521113324674888,,104.153786,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2002,12578.49,14590.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.04827816907099205,,96.492526,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2003,12630.830000000002,14593.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.04847905799877085,,96.894038,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2004,12843.34,14817.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8784,0.04916001890851035,,98.524252,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2005,13908.61,16200.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.053383373133221196,,106.696186,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2006,12900.74,14878.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.049515013873756744,,98.964581,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2007,11858.17,13656.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.04551347070535225,,90.966783,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2008,12489.369999999999,14293.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8784,0.04780513989004275,,95.808866,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2009,14200.34,16115.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.05450307750656655,,108.934115,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2010,10687.09,12201.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.04101868649551005,,81.983157,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2011,8040.57,8930.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.03086093783014865,,61.681085,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2015,4346.4800000000005,5080.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.0166824552314058,,0.0,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2016,13920.86,15589.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8784,0.0532844058338972,,0.0,Table S1 Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2017,14561.89,16161.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.1117815234441001,,111.78152344410009,EF Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2018,10203.55,11374.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.07832557199223769,,78.3255719922377,EF Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2019,12815.880000000001,14140.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.0983786164211358,,98.3786164211358,EF Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2020,5750.23,6356.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8784,0.0440199224700557,,44.019922470055704,EF Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2021,14576.07,15975.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.11189037346304939,,111.8903734630494,EF Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2022,13500.55,14823.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.1036343528438441,,103.6343528438441,EF Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2023,13020.52,14334.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8760,0.09994949567908931,,99.9494956790893,EF Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SENDAI-1,PWR,Operational,2024,12629.869999999999,13878.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=353,Sendai 1-2,,,SENDAI 1-2,0.0672444404792453,8784,0.0966858539931244,,96.6858539931244,EF Zazzeri et al. 2018,31.8336111111111,130.189722222222
JAPAN,SHIKA-1,BWR,Suspended Operation,1993,2834.34,6576.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.1650882936853216,,165.012945,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,1994,3312.39,6584.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.1929326803136964,,192.844623,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,1995,3497.23,6974.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.2036988270020947,,203.605856,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,1996,3454.7,6848.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8784,0.2006718488477039,,201.129795,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,1997,4431.84,8760.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.2581358988287769,,258.018082,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,1998,3530.63,7047.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.2056442354601801,,205.550377,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,1999,3325.67,6607.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.1937061840359531,,193.617774,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2000,3763.08,7462.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8784,0.218584600967325,,219.083425,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2001,4427.41,8760.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.2578778701021507,,257.760171,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2002,3537.07,7010.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.2060193381688649,,205.925308,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2003,1523.8,3029.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.0887548924679795,,88.714384,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2004,3534.94,6958.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8784,0.2053327192999978,,205.801301,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2005,4203.8,8226.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.2448535352125556,,244.741781,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2006,2908.09,5777.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.1693839186489083,,169.30661,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2007,908.38,1778.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.0529092854837007,,52.885137,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2009,3247.93,6367.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.189178158481116,,189.091815,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2010,3191.56,6287.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.1858948448648803,,185.81,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-1,BWR,Suspended Operation,2011,729.57,1416.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=375,Shika-1,,,SHIKA 1-2,0.5102328770307787,8760,0.0424943607414777,,42.474966,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-2,BWR,Suspended Operation,2005,2037.89,2554.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=842,Shika-2,,,SHIKA 1-2,0.5102328767589718,8760,0.1186984563034636,,118.644281,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-2,BWR,Suspended Operation,2006,4547.85,3539.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=842,Shika-2,,,SHIKA 1-2,0.5102328767589718,8760,0.2648929895625901,,264.772089,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-2,BWR,Suspended Operation,2008,6381.93,5610.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=842,Shika-2,,,SHIKA 1-2,0.5102328767589718,8784,0.3707047476291422,,371.550719,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-2,BWR,Suspended Operation,2009,5647.06,5044.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=842,Shika-2,,,SHIKA 1-2,0.5102328767589718,8760,0.3289173138162694,,328.767192,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-2,BWR,Suspended Operation,2010,9279.2,8038.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=842,Shika-2,,,SHIKA 1-2,0.5102328767589718,8760,0.5404740764865127,,540.227397,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIKA-2,BWR,Suspended Operation,2011,1408.12,1263.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=842,Shika-2,,,SHIKA 1-2,0.5102328767589718,8760,0.0820170226508953,,81.979589,Table S1 Zazzeri et al. 2018,37.0611111111111,136.726388888889
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1973,43.0,430.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.0025050490948635,,2.503425,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1974,3006.4,7279.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1751437115999461,,175.030137,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1975,2946.1,7010.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1716308171715677,,171.519521,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1976,2802.9,6697.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8784,0.162842277889022,,163.182534,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1977,1879.1,4489.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1094706454455357,,109.399658,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1978,2701.8,6394.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1573986428954013,,157.296575,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1979,2623.6,6341.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1528429489600913,,152.743836,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1980,2734.6,6466.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8784,0.1588741992633771,,159.206164,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1981,2293.1,5430.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1335890251030589,,133.502397,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1982,2366.8,5499.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1378825627377436,,137.793151,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1983,2696.1,6268.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1570665782479426,,156.96472599999998,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1984,2990.69,6912.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8784,0.1737524606871167,,174.115514,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1985,3790.4,8705.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.2208171648644344,,220.673973,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1986,2130.53,4903.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.124118191815804,,124.037705,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1987,3011.22,6937.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1754245101263936,,175.310753,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1988,2355.11,5398.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8784,0.1368266713329818,,137.11256799999998,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1989,2616.31,5965.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1524182557530784,,152.319418,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1990,3745.51,8565.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.2182020101233083,,218.060514,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1991,3111.32,7123.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1812560313914131,,181.138493,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1992,2671.29,6134.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8784,0.1551960285783173,,155.520308,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1993,2549.09,5849.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1485022231912941,,148.405925,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1994,2948.02,6733.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1717426705265012,,171.63130099999998,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1995,2984.63,6862.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1738754576744768,,173.76270499999998,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1996,2245.47,5154.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8784,0.1304568303298235,,130.72941799999998,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1997,2923.56,6712.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1703177053902136,,170.20726,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1998,3845.36,8760.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.2240189671494042,,223.873699,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
JAPAN,SHIMANE-1,BWR,Permanent Shutdown,1999,3359.32,7657.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=387,Shimane-1,,,SHIMANE 1-2,0.5103309318838238,8760,0.1957037564036492,,195.576849,Table S1 Zazzeri et al. 2018,35.5383333333333,132.999166666667
